link.citation,con.taxonomy,res.taxonomy,foodweb.name,,,,,,
Cattin Blandenier (2004),Xysticus sp,Proctotrupoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lycosidae,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Ilione lineata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Staphylinidae,Fulgoroidea,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Cloeon simile,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Salticidae,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Salticidae,Meligethes sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Pisaura mirabilis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Coenagrion pulchellum,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Tetramesa sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zygoptera,Muscidae copro,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zygoptera,Muscidae flor,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Hybotidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Zygoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata sp,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Sitticus sp,Sciaridae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Cantharis fulvicollis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Anotylus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Bryaxis sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Larinioides sp,Drosophilidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Bathyphantes gracilis,Edaphus blŸhweissi,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Arctosa sp,Anacaena limbata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Clubiona sp,Fulgoroidea,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Anisoptera,Cantharis fulvicollis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Ilione lineata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Pipinculus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Arctosa sp,Trichoniscidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Hercostomus assimilis,Ceratopogonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolichopus nubilius,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Trypoxylon attenuatum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata latitans,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata tenuitarsis,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Hybotidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Staphylinidae,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridion sp,Proctotrupoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Araneae,Anacaena limbata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Meligethes sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata sp,Thomisidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zygoptera,Chaetocnema confusa,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Araneae,Xysticus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lycosidae,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Cloeon simile,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Salticidae,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Coenagrion pulchellum,Pelochares versicolor,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata sp,Liocranidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Dolomedes sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Antistea elegans,Edaphus blŸhweissi,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Drosophilidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Ichneumonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Falco subbuteo,Emberiza schoeniclus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pardosa sp,Lesteva sicula,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Larinioides sp,Cloeon simile,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Sitticus sp,Chrysotus cilipes,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Sitticus sp,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Clubiona sp,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetragnatha extensa,Pteronemobius heydenii,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zygoptera,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Coenagrion pulchellum,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Larinioides sp,Tetramesa sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Staphylinidae,Thomisidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Sympetrum sp,Oedemera nobilis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pardosa prativaga,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pardosa prativaga,Lesteva sicula,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetragnatha extensa,Propylaea quatuordecimpunctata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zygoptera,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Coenagrion pulchellum,Hercostomus assimilis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Araneae,Marpissa radiata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Anisoptera,Oedemera nobilis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lycosidae,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Staphylinidae,Liocranidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Somatochlora flavomaculata,Chrysotoxum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Somatochlora sp,Chrysotoxum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Coenagrion pulchellum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Hercostomus assimilis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Salticidae,Argyra vestita,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Argyra vestita,Proctotrupoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Ephydridae,Proctotrupoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridion sp,Hybotidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata latitans,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata tenuitarsis,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zelotes sp,Erichsonius cinerascens,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zelotes sp,Stilicus rufipes,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zelotes sp,Trogophloeus corticinus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetragnatha extensa,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Walckenaeria nudipalpis,Anotylus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Walckenaeria nudipalpis,Bryaxis sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Hercostomus assimilis,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Anisoptera,Coenagrion sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Argiope bruennichi,Sciaridae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pardosa sp,Tetramorium sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Tibellus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Larinioides sp,Pipinculus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Staphylinidae,Gongylidiellum murcidum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Pteronemobius heydenii,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Clubiona sp,Thomisidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Pherbina coryleti,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Propylaea quatuordecimpunctata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lycosidae,Platystethus nodifrons,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Salticidae,Tetrastichus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Larinioides sp,Meligethes sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Paederus riparius,Hypostenus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Anotylus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Bryaxis sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Ilione lineata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pachygnatha sp,Tetramesa sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gnathonarium dentatum,Anotylus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gnathonarium dentatum,Bryaxis sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Arctosa sp,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Arctosa sp,Lesteva sicula,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Limoniidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Sitticus sp,Fulgoroidea,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Linyphiidae,Edaphus blŸhweissi,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata latitans,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata tenuitarsis,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Trochosa sp,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Propylaea quatuordecimpunctata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Ceratopogonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zygoptera,Pelochares versicolor,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Argyra vestita,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Argiope bruennichi,Lepidoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Argyra vestita,Hybotidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Ephydridae,Hybotidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetragnatha extensa,Limnia paludicola,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetartopeus terminatum,Erichsonius cinerascens,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetartopeus terminatum,Stilicus rufipes,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetartopeus terminatum,Trogophloeus corticinus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Opilionida,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Coenagrion pulchellum,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Araneae,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Araneae,Chaetocnema confusa,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetragnatha extensa,Pachybrachius sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Rhagionidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Meligethes sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zygoptera,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pardosa sp,Pelochares versicolor,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata latitans,Platystethus nodifrons,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pirata tenuitarsis,Platystethus nodifrons,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Trochosa sp,Platystethus nodifrons,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Tetrastichus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Argiope bruennichi,Chrysotus cilipes,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Argiope bruennichi,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
