link.citation,con.taxonomy,res.taxonomy,foodweb.name,,,,,,
Cattin Blandenier (2004),Araneae,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Evarcha arcuata,Otitinae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Insecta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa leopardus,Lesteva sicula,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Limnia paludicola,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa leopardus,Zelotes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Herina germinationis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Dipogon sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Episyrphus balteatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pardosa sp,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Otitinae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Chaetocnema confusa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Neoascia sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Herina parva,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Arctosa leopardus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Cicadina,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Neoascia sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Limnephilidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Araneae,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Herina germinationis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Rana sp,Oligochaeta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Otitinae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Drosophilidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Herina parva,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Anisoptera,Coenagrion sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Tibellus maritimus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Chrysotus cilipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Evarcha arcuata,Herina frondescentiae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Herina germinationis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Sympetrum vulgatum,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ensifera,Limoniidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sitticus caricis,Salticidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Leptoceridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Evarcha arcuata,Muscidae copro,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Evarcha arcuata,Muscidae flor,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Herina parva,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Herina frondescentiae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Araneae,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Otitinae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Antistea elegans,Bryaxis sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Herina germinationis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Insecta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Tibellus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Anisoptera,Ischnura elegans,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Herina parva,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Muscidae copro,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Muscidae flor,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Limnia paludicola,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ensifera,Staphylinidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lycosidae,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Cerambycidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Otitinae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Bidessus unistriatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Cryptobium fracticorne,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Bryaxis sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Meligethes sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Arctosa leopardus,Nestus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Herina frondescentiae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pardosa prativaga,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Evarcha arcuata,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Herina germinationis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Swammerdamella brevicornis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Otitinae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Muscidae copro,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Muscidae flor,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Chaetocnema confusa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Herina parva,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Arctosa leopardus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ensifera,Nabidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Myllaena dubia,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lycosidae,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Drosophilidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Herina frondescentiae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Marpissa radiata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Cerambycidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pardosa sp,Nestus ruralis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Thomisidae,Proctotrupoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Myllaena dubia,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Chloropidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pirata sp,Myllaena dubia,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Muscidae copro,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Muscidae flor,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Salticidae,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Otitinae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Natrix natrix,Lacerta agilis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sitticus caricis,Chrysotus cilipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Herina frondescentiae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Chilocorus bipustulatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Sepedon spinipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Rana sp,Stagnicola corvus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Tibellus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Limnia paludicola,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Limnia paludicola,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Muscidae copro,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Muscidae flor,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ensifera,Tettigoniidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Herina frondescentiae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Platystethus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Paederus riparius,Stilicus rufipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Ichneumonidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Platystethus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Stilicus rufipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pirata piraticus,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Antistea elegans,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Chilocorus bipustulatus,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Hahniidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Linyphiidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ischnura elegans,Neoascia sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Muscidae copro,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Muscidae flor,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Thomisidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Pachybrachius sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Sciaridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Zygoptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Platystethus sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Stilicus rufipes,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus sp,Lycosidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Araneae,Chaetocnema confusa,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Aphidoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ensifera,Elateridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Herina frondescentiae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Sarcophagidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Neoascia sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides cornutus,Cicadella viridis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pirata piraticus,Agraecina striata,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus sp,Ichneumonidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Ensifera,Episyrphus balteatus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Araneidae,Proctotrupoidea,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Muscidae copro,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Zygoptera,Muscidae flor,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Araeoncus humilis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Gongylidiellum murcidum,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Thomisidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Dolomedes fimbriatus,Neoscona adianta,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Saltatoria,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Sympetrum vulgatum,Leptoceridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nabidae,Delphacidae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Pardosa prativaga,Nestus ruralis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Myllaena dubia,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Larinioides sp,Lepidoptera,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Leptoceridae,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Clubiona stagnatilis,Neoascia sp,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Evarcha arcuata,Sitticus caricis,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Staphylinidae,Nestus carbonarius,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
Cattin Blandenier (2004),Nestus ruralis,Arctosa leopardus,"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ",,,,,,
